,pitch_type,balls,strikes,on_3b,on_2b,on_1b,outs_when_up,inning,at_bat_number,pitch_number,home_score,away_score,bat_score,fld_score,delta_home_win_exp,delta_run_exp,batter_is_right,pitcher_is_right,inning_top,if_fielding_alignment_Standard,if_fielding_alignment_Strategic,of_fielding_alignment_Strategic
1121,SL,2,2,0.0,0.0,1.0,2,6,48,6,2,1,1,2,0.0,0.055,1,0,1,True,False,False
1122,CU,2,2,0.0,0.0,1.0,2,6,48,5,2,1,1,2,0.0,0.0,1,0,1,True,False,False
1123,SL,1,2,0.0,0.0,1.0,2,6,48,4,2,1,1,2,0.0,0.028,1,0,1,True,False,False
1124,FF,1,1,0.0,0.0,1.0,2,6,48,3,2,1,1,2,0.0,-0.05,1,0,1,True,False,False
1125,CU,1,0,0.0,0.0,1.0,2,6,48,2,2,1,1,2,0.0,-0.042,1,0,1,True,False,False
1126,SL,0,0,0.0,0.0,1.0,2,6,48,1,2,1,1,2,0.0,0.025,1,0,1,False,False,False
1127,SL,1,0,0.0,0.0,1.0,1,6,47,2,2,1,1,2,0.046,-0.435,1,0,1,True,False,False
1128,SL,0,0,0.0,0.0,1.0,1,6,47,1,2,1,1,2,0.0,0.042,1,0,1,True,False,False
1129,FF,3,2,0.0,0.0,1.0,0,6,46,6,2,1,1,2,0.055,-0.618,1,0,1,True,False,False
1130,SL,3,1,0.0,0.0,1.0,0,6,46,5,2,1,1,2,0.0,-0.103,1,0,1,True,False,False
1131,CH,2,1,0.0,0.0,1.0,0,6,46,4,2,1,1,2,0.0,0.151,1,0,1,True,False,False
1132,SL,1,1,0.0,0.0,1.0,0,6,46,3,2,1,1,2,0.0,0.063,1,0,1,True,False,False
1133,SL,1,0,0.0,0.0,1.0,0,6,46,2,2,1,1,2,0.0,-0.063,1,0,1,True,False,False
1134,CH,0,0,0.0,0.0,1.0,0,6,46,1,2,1,1,2,0.0,0.045,1,0,1,True,False,False
1135,FF,3,2,0.0,0.0,0.0,0,6,45,7,2,1,1,2,-0.06,0.312,1,0,1,True,False,False
1136,FF,3,2,0.0,0.0,0.0,0,6,45,6,2,1,1,2,0.0,0.0,1,0,1,True,False,False
1137,SL,2,2,0.0,0.0,0.0,0,6,45,5,2,1,1,2,0.0,0.103,1,0,1,True,False,False
1138,FF,1,2,0.0,0.0,0.0,0,6,45,4,2,1,1,2,0.0,0.041,1,0,1,True,False,False
1139,CU,0,2,0.0,0.0,0.0,0,6,45,3,2,1,1,2,0.0,0.022,1,0,1,True,False,False
1140,SL,0,1,0.0,0.0,0.0,0,6,45,2,2,1,1,2,0.0,-0.049,1,0,1,True,False,False
1141,CU,0,0,0.0,0.0,0.0,0,6,45,1,2,1,1,2,0.0,-0.038,1,0,1,True,False,False
1142,SL,2,2,1.0,1.0,1.0,2,5,38,5,2,1,1,2,0.105,-0.642,1,0,1,True,False,False
1143,SL,1,2,1.0,1.0,1.0,2,5,38,4,2,1,1,2,0.0,0.149,1,0,1,True,False,False
1144,SL,1,1,1.0,1.0,1.0,2,5,38,3,2,1,1,2,0.0,-0.231,1,0,1,True,False,False
1145,CH,1,0,1.0,1.0,1.0,2,5,38,2,2,1,1,2,0.0,-0.14,1,0,1,True,False,False
1146,FF,0,0,1.0,1.0,1.0,2,5,38,1,2,1,1,2,0.0,0.101,1,0,1,True,False,False
1147,CU,2,2,1.0,1.0,1.0,1,5,37,5,2,1,1,2,0.107,-0.654,1,0,1,True,False,False
1148,FF,2,1,1.0,1.0,1.0,1,5,37,4,2,1,1,2,0.0,-0.151,1,0,1,True,False,False
1149,CH,2,0,1.0,1.0,1.0,1,5,37,3,2,1,1,2,0.0,-0.279,1,0,1,True,False,False
1150,CH,1,0,1.0,1.0,1.0,1,5,37,2,2,1,1,2,0.0,0.186,1,0,1,True,False,False
1151,CU,0,0,1.0,1.0,1.0,1,5,37,1,2,1,1,2,0.0,0.088,1,0,1,True,False,False
1152,CH,0,0,0.0,1.0,1.0,1,5,36,1,2,1,1,2,-0.088,0.942,1,0,1,True,False,False
1153,CU,3,2,0.0,0.0,1.0,1,5,35,6,2,1,1,2,-0.051,0.314,1,0,1,True,False,False
1154,CU,2,2,0.0,0.0,1.0,1,5,35,5,2,1,1,2,0.0,0.099,1,0,1,True,False,False
1155,CU,1,2,0.0,0.0,1.0,1,5,35,4,2,1,1,2,0.0,0.055,1,0,1,True,False,False
1156,FF,1,1,0.0,0.0,1.0,1,5,35,3,2,1,1,2,0.0,-0.065,1,0,1,True,False,False
1157,FF,0,1,0.0,0.0,1.0,1,5,35,2,2,1,1,2,0.0,0.03,1,0,1,True,False,False
1158,CH,0,0,0.0,0.0,1.0,1,5,35,1,2,1,1,2,0.0,-0.05,1,0,1,True,False,False
1159,CH,3,2,0.0,0.0,0.0,1,5,34,6,2,1,1,2,-0.036,0.227,1,0,1,True,False,False
1160,CH,2,2,0.0,0.0,0.0,1,5,34,5,2,1,1,2,0.0,0.059,1,0,1,True,False,False
1161,SL,1,2,0.0,0.0,0.0,1,5,34,4,2,1,1,2,0.0,0.029,1,0,1,True,False,False
1162,SL,1,1,0.0,0.0,0.0,1,5,34,3,2,1,1,2,0.0,-0.043,1,0,1,True,False,False
1163,FF,0,1,0.0,0.0,0.0,1,5,34,2,2,1,1,2,0.0,0.019,1,0,1,True,False,False
1164,CH,0,0,0.0,0.0,0.0,1,5,34,1,2,1,1,2,0.0,-0.026,1,0,1,True,False,False
1165,FF,0,0,0.0,0.0,0.0,0,5,33,1,2,1,1,2,0.032,-0.238,1,0,1,True,False,False
1166,FF,3,1,0.0,0.0,0.0,2,4,27,5,2,1,1,2,0.013,-0.166,1,0,1,True,False,False
1167,FF,2,1,0.0,0.0,0.0,2,4,27,4,2,1,1,2,0.0,0.045,1,0,1,True,False,False
1168,SL,1,1,0.0,0.0,0.0,2,4,27,3,2,1,1,2,0.0,0.02,1,0,1,True,False,False
1169,FF,0,1,0.0,0.0,0.0,2,4,27,2,2,1,1,2,0.0,0.012,1,0,1,True,False,False
1170,FF,0,0,0.0,0.0,0.0,2,4,27,1,2,1,1,2,0.0,-0.017,1,0,1,True,False,False
1171,FF,2,0,0.0,0.0,0.0,1,4,26,3,2,1,1,2,0.02,-0.235,1,0,1,True,False,False
1172,FF,1,0,0.0,0.0,0.0,1,4,26,2,2,1,1,2,0.0,0.042,1,0,1,True,False,False
1173,CU,0,0,0.0,0.0,0.0,1,4,26,1,2,1,1,2,0.0,0.025,1,0,1,True,False,False
1174,FF,1,1,0.0,0.0,0.0,0,4,25,3,2,1,1,2,0.028,-0.228,1,0,1,True,False,False
1175,CH,1,0,0.0,0.0,0.0,0,4,25,2,2,1,1,2,0.0,-0.046,1,0,1,True,False,False
1176,FF,0,0,0.0,0.0,0.0,0,4,25,1,2,1,1,2,0.0,0.036,1,0,1,False,False,False
1177,FF,3,2,0.0,0.0,0.0,2,3,21,7,2,1,1,2,0.012,-0.13,1,0,1,True,False,False
1178,FF,3,2,0.0,0.0,0.0,2,3,21,6,2,1,1,2,0.0,0.0,1,0,1,True,False,False
1179,SL,2,2,0.0,0.0,0.0,2,3,21,5,2,1,1,2,0.0,0.04,1,0,1,True,False,False
1180,CU,1,2,0.0,0.0,0.0,2,3,21,4,2,1,1,2,0.0,0.016,1,0,1,True,False,False
1181,SL,1,1,0.0,0.0,0.0,2,3,21,3,2,1,1,2,0.0,-0.027,1,0,1,True,False,False
1182,CH,1,0,0.0,0.0,0.0,2,3,21,2,2,1,1,2,0.0,-0.022,1,0,1,True,False,False
1183,FF,0,0,0.0,0.0,0.0,2,3,21,1,2,1,1,2,0.0,0.016,1,0,1,True,False,False
1184,CU,0,1,0.0,0.0,0.0,1,3,20,2,2,1,1,2,0.018,-0.143,1,0,1,True,False,False
1185,CU,0,0,0.0,0.0,0.0,1,3,20,1,2,1,1,2,0.0,-0.026,1,0,1,True,False,False
1186,FF,3,1,0.0,0.0,0.0,0,3,19,5,2,1,1,2,0.026,-0.396,1,0,1,True,False,False
1187,FF,2,1,0.0,0.0,0.0,0,3,19,4,2,1,1,2,0.0,0.116,1,0,1,True,False,False
1188,FF,1,1,0.0,0.0,0.0,0,3,19,3,2,1,1,2,0.0,0.053,1,0,1,True,False,False
1189,FF,1,0,0.0,0.0,0.0,0,3,19,2,2,1,1,2,0.0,-0.046,1,0,1,True,False,False
1190,FF,0,0,0.0,0.0,0.0,0,3,19,1,2,1,1,2,0.0,0.036,1,0,1,True,False,False
1191,FF,3,2,1.0,0.0,0.0,2,2,11,6,0,1,1,0,0.035,-0.38,1,0,1,True,False,False
1192,CU,2,2,1.0,0.0,0.0,2,2,11,5,0,1,1,0,0.0,0.064,1,0,1,True,False,False
1193,FF,2,1,0.0,1.0,0.0,2,2,11,4,0,1,1,0,0.0,-0.077,1,0,1,True,False,False
1194,FF,2,0,0.0,1.0,0.0,2,2,11,3,0,1,1,0,0.0,-0.061,1,0,1,True,False,False
1195,FF,1,0,0.0,1.0,0.0,2,2,11,2,0,1,1,0,0.0,0.033,1,0,1,True,False,False
1196,FF,0,0,0.0,1.0,0.0,2,2,11,1,0,1,1,0,0.0,0.023,1,0,1,True,False,False
1197,CH,0,1,0.0,1.0,0.0,1,2,10,2,0,1,1,0,0.031,-0.291,1,0,1,True,False,False
1198,FF,0,0,0.0,1.0,0.0,1,2,10,1,0,1,1,0,0.0,-0.047,1,0,1,True,False,False
1199,SL,0,2,0.0,1.0,0.0,0,2,9,3,0,1,1,0,0.039,-0.146,1,0,1,True,False,False
1200,FF,0,1,0.0,1.0,0.0,0,2,9,2,0,1,1,0,0.0,-0.084,1,0,1,True,False,False
1201,FF,0,0,0.0,1.0,0.0,0,2,9,1,0,1,1,0,0.0,-0.062,1,0,1,True,False,False
1202,CH,1,0,0.0,0.0,1.0,0,2,8,2,0,0,0,0,-0.127,1.034,1,0,1,True,False,False
1203,FF,0,0,0.0,0.0,1.0,0,2,8,1,0,0,0,0,0.0,0.045,1,0,1,True,False,False
1204,CH,3,1,0.0,0.0,0.0,0,2,7,5,0,0,0,0,-0.038,0.232,1,0,1,True,False,False
1205,CU,2,1,0.0,0.0,0.0,0,2,7,4,0,0,0,0,0.0,0.116,1,0,1,True,False,False
1206,CH,2,0,0.0,0.0,0.0,0,2,7,3,0,0,0,0,0.0,-0.058,1,0,1,True,False,False
1207,FF,1,0,0.0,0.0,0.0,0,2,7,2,0,0,0,0,0.0,0.064,1,0,1,True,False,False
1208,FF,0,0,0.0,0.0,0.0,0,2,7,1,0,0,0,0,0.0,0.036,1,0,1,True,False,False
1209,SL,1,2,0.0,0.0,0.0,2,1,3,4,0,0,0,0,0.01,-0.074,1,0,1,True,False,False
1210,FF,1,1,0.0,0.0,0.0,2,1,3,3,0,0,0,0,0.0,-0.027,1,0,1,True,False,False
1211,CU,0,1,0.0,0.0,0.0,2,1,3,2,0,0,0,0,0.0,0.012,1,0,1,True,False,False
1212,FF,0,0,0.0,0.0,0.0,2,1,3,1,0,0,0,0,0.0,-0.017,1,0,1,True,False,False
1213,FF,1,0,0.0,0.0,0.0,1,1,2,2,0,0,0,0,0.015,-0.194,1,0,1,True,False,False
1214,FF,0,0,0.0,0.0,0.0,1,1,2,1,0,0,0,0,0.0,0.025,1,0,1,True,False,False
1215,FF,1,0,0.0,0.0,0.0,0,1,1,2,0,0,0,0,0.022,-0.275,1,0,1,True,False,False
1216,FF,0,0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0.0,0.036,1,0,1,True,False,False
1217,CU,3,2,1.0,1.0,0.0,2,5,44,8,1,0,1,0,-0.054,-0.517,1,0,0,True,False,False
1218,FF,2,2,1.0,1.0,0.0,2,5,44,7,1,0,1,0,0.0,0.109,1,0,0,True,False,False
1219,FF,2,2,1.0,1.0,0.0,2,5,44,6,1,0,1,0,0.0,0.0,1,0,0,True,False,False
1220,CU,2,2,1.0,1.0,0.0,2,5,44,5,1,0,1,0,0.0,0.0,1,0,0,True,False,False
1221,CU,1,2,1.0,1.0,0.0,2,5,44,4,1,0,1,0,0.0,0.035,1,0,0,True,False,False
1222,FF,1,1,1.0,1.0,0.0,2,5,44,3,1,0,1,0,0.0,-0.131,1,0,0,True,False,False
1223,CU,1,0,1.0,1.0,0.0,2,5,44,2,1,0,1,0,0.0,-0.106,1,0,0,True,False,False
1224,CU,0,0,0.0,1.0,1.0,2,5,44,1,1,0,1,0,0.013,0.048,1,0,0,True,False,False
1225,FF,3,2,0.0,1.0,1.0,1,5,43,6,1,0,1,0,-0.039,-0.512,1,0,0,True,False,False
1226,CU,2,2,0.0,1.0,1.0,1,5,43,5,1,0,1,0,0.0,0.121,1,0,0,True,False,False
1227,CU,2,1,0.0,1.0,1.0,1,5,43,4,1,0,1,0,0.0,-0.136,1,0,0,True,False,False
1228,FF,1,1,0.0,1.0,1.0,1,5,43,3,1,0,1,0,0.0,0.076,1,0,0,True,False,False
1229,SL,0,1,0.0,1.0,1.0,1,5,43,2,1,0,1,0,0.0,0.061,1,0,0,True,False,False
1230,CU,0,0,0.0,1.0,1.0,1,5,43,1,1,0,1,0,0.0,-0.078,1,0,0,True,False,False
1231,FF,2,2,0.0,1.0,1.0,0,5,42,6,1,0,1,0,-0.044,-0.412,1,0,0,True,False,False
1232,FF,2,2,0.0,1.0,1.0,0,5,42,5,1,0,1,0,0.0,0.0,1,0,0,True,False,False
1233,CH,2,1,0.0,1.0,1.0,0,5,42,4,1,0,1,0,0.0,-0.191,1,0,0,True,False,False
1234,SL,1,1,0.0,1.0,1.0,0,5,42,3,1,0,1,0,0.0,0.107,1,0,0,True,False,False
1235,FF,0,1,0.0,1.0,1.0,0,5,42,2,1,0,1,0,0.0,0.07,1,0,0,True,False,False
1236,SL,0,0,0.0,1.0,1.0,0,5,42,1,1,0,1,0,0.0,-0.097,1,0,0,True,False,False
1237,CH,3,0,0.0,0.0,1.0,0,5,41,4,1,0,1,0,0.045,0.258,1,0,0,True,False,False
1238,CH,2,0,0.0,0.0,1.0,0,5,41,3,1,0,1,0,0.0,0.174,1,0,0,True,False,False
1239,FF,1,0,0.0,0.0,1.0,0,5,41,2,1,0,1,0,0.0,0.082,1,0,0,True,False,False
1240,CU,0,0,0.0,0.0,1.0,0,5,41,1,1,0,1,0,0.0,0.045,1,0,0,True,False,False
1241,CU,3,2,0.0,0.0,0.0,0,5,40,6,1,0,1,0,0.033,0.312,1,0,0,True,False,False
1242,SL,2,2,0.0,0.0,0.0,0,5,40,5,1,0,1,0,0.0,0.103,1,0,0,True,False,False
1243,CU,1,2,0.0,0.0,0.0,0,5,40,4,1,0,1,0,0.0,0.041,1,0,0,True,False,False
1244,FF,1,1,0.0,0.0,0.0,0,5,40,3,1,0,1,0,0.0,-0.055,1,0,0,True,False,False
1245,CH,1,0,0.0,0.0,0.0,0,5,40,2,1,0,1,0,0.0,-0.046,1,0,0,True,False,False
